Company_Code,Company_Name,Metric_Category,Metric_Name,Metric_Value,Unit,Page_Number,Verified,Extraction_Method,Confidence_Score,Validation_Status,Needs_Manual_Review,Extraction_Date,Notes
SONATSOFTW,Sonata Software,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
SONATSOFTW,Sonata Software,Social,Health and Safety Incidents,10.0,Count,19.0,Auto-extracted,table,0.9,Valid,False,2026-09-02,Method: table; Keyword: lost time injury; Within expected range
SONATSOFTW,Sonata Software,Social,CSR Expenditure,1.0,Crores INR,10.0,Auto-extracted,table,0.9,Valid,False,2026-09-02,Method: table; Keyword: corporate social responsibility; Within expected range
SONATSOFTW,Sonata Software,Governance,Board Size,20.0,Count,3.0,Auto-extracted,table,0.9,Valid,False,2026-09-02,Method: table; Keyword: board of directors; Within expected range
SONATSOFTW,Sonata Software,Governance,Independent Directors Percentage,100.0,%,12.0,Auto-extracted,table,0.9,Valid,False,2026-09-02,Method: table; Keyword: independent directors; Within expected range
SONATSOFTW,Sonata Software,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
SONATSOFTW,Sonata Software,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
SONATSOFTW,Sonata Software,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
SONATSOFTW,Sonata Software,Governance,Ethics Policy Violations,22.0,Count,4.0,Auto-extracted,table,0.9,Valid,False,2026-09-02,Method: table; Keyword: complaints; Within expected range
HEXAWARE,Hexaware Technologies,Environmental,Total Energy Consumption,59.0,GWh,15.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-02,Method: keyword_context; Keyword: total energy; Within expected range
HEXAWARE,Hexaware Technologies,Environmental,Renewable Energy Percentage,83.0,%,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-02,Method: keyword_context; Keyword: renewable energy; Within expected range
HEXAWARE,Hexaware Technologies,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Environmental,Total Waste Generated,,MT,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Social,Total Employees,187.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-02,Method: keyword_context; Keyword: workforce; Within expected range
HEXAWARE,Hexaware Technologies,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Social,Employee Turnover Rate,11.0,%,12.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-02,Method: keyword_context; Keyword: attrition; Within expected range
HEXAWARE,Hexaware Technologies,Social,Training Hours per Employee,21222.0,Hours,4.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-02,Outside expected bounds 0-1000; Method: keyword_context; Keyword: training hours
HEXAWARE,Hexaware Technologies,Social,Health and Safety Incidents,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Social,CSR Expenditure,34.3,Crores INR,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-02,Method: keyword_context; Keyword: csr spent; Within expected range
HEXAWARE,Hexaware Technologies,Governance,Board Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
HEXAWARE,Hexaware Technologies,Governance,Ethics Policy Violations,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-02,Not found in PDF. Check manually.
